Symbol,Signal_Type,Signal_date,Signal_Price,Signal_Rank,ret_1w,ret_1w_price,ret_1w_date,ret_2w,ret_2w_price,ret_2w_date,ret_1m,ret_1m_price,ret_1m_date,ret_3m,ret_3m_price,ret_3m_date,ret_6m,ret_6m_price,ret_6m_date,ret_1y,ret_1y_price,ret_1y_date,ret_sinceSignal,current_price,current_date,ret_1w_perc,ret_2w_perc,ret_1m_perc,ret_3m_perc,ret_6m_perc,ret_1y_perc,ret_sinceSignal_perc,Updated_Signal_Price
MAWANASUG,Golden cross,2024-06-10,96.0,4,13.29,108.75801849365234,2024-10-10 00:00:00,13.29,108.75801849365234,2024-10-10 00:00:00,13.29,108.75801849365234,2024-10-10 00:00:00,13.29,108.75801849365234,2024-10-10 00:00:00,6.5,102.24339294433594,2024-12-09 00:00:00,11.47,107.0145492553711,2025-06-10 00:00:00,-10.96,85.4800033569336,2025-11-07 00:00:00,13.29,13.29,13.29,13.29,6.5,11.47,-10.96,95.0
MEDIASSIST,Golden cross,2025-08-12,556.0,2,-2.73,540.7999877929688,2025-08-19 00:00:00,-1.92,545.2999877929688,2025-08-26 00:00:00,-7.23,515.7999877929688,2025-09-11 00:00:00,,,,,,,,,,-11.19,493.79998779296875,2025-11-07 00:00:00,-2.73,-1.92,-7.23,,,,-11.19,556.0
MEGASTAR,Golden cross,2025-11-06,289.0,1,,,,,,,,,,,,,,,,,,,0.28,289.79998779296875,2025-11-07 00:00:00,,,,,,,0.28,289.0
METROBRAND,Golden cross,2025-07-31,1244.0,6,-9.17,1129.9822998046875,2025-08-07 00:00:00,-11.72,1098.1502685546875,2025-08-14 00:00:00,-6.74,1160.11767578125,2025-09-01 00:00:00,-8.39,1139.5999755859375,2025-10-29 00:00:00,,,,,,,-9.71,1123.199951171875,2025-11-07 00:00:00,-9.17,-11.72,-6.74,-8.39,,,-9.71,1241.0
MGEL,Golden cross,2024-04-26,11.0,2,19.29,13.122217178344727,2024-10-10 00:00:00,19.29,13.122217178344727,2024-10-10 00:00:00,19.29,13.122217178344727,2024-10-10 00:00:00,19.29,13.122217178344727,2024-10-10 00:00:00,6.75,11.743035316467285,2024-10-23 00:00:00,23.47,13.581944465637207,2025-04-28 00:00:00,25.73,13.829999923706055,2025-11-07 00:00:00,19.29,19.29,19.29,19.29,6.75,23.47,25.73,11.0
MMFL,Golden cross,2024-04-25,534.0,3,5.94,565.7060546875,2024-10-10 00:00:00,5.94,565.7060546875,2024-10-10 00:00:00,5.94,565.7060546875,2024-10-10 00:00:00,5.94,565.7060546875,2024-10-10 00:00:00,-6.64,498.5271911621094,2024-10-22 00:00:00,-36.25,340.4419250488281,2025-04-25 00:00:00,-43.75,300.3999938964844,2025-11-07 00:00:00,5.94,5.94,5.94,5.94,-6.64,-36.25,-43.75,524.0
MRPL,Golden cross,2025-10-30,163.0,1,4.21,169.86000061035156,2025-11-06 00:00:00,,,,,,,,,,,,,,,,5.82,172.49000549316406,2025-11-07 00:00:00,4.21,,,,,,5.82,163.0
MSUMI,Golden cross,2025-07-14,42.0,8,4.31,43.810001373291016,2025-07-21 00:00:00,-4.74,40.0099983215332,2025-07-28 00:00:00,-10.33,37.65999984741211,2025-08-13 00:00:00,7.24,45.040000915527344,2025-10-13 00:00:00,,,,,,,11.38,46.779998779296875,2025-11-07 00:00:00,4.31,-4.74,-10.33,7.24,,,11.38,42.0
MUKANDLTD,Golden cross,2024-09-26,167.0,1,-7.12,155.10601806640625,2024-10-10 00:00:00,-7.12,155.10601806640625,2024-10-10 00:00:00,-17.54,137.7010955810547,2024-10-28 00:00:00,-23.21,128.2442626953125,2024-12-26 00:00:00,-44.16,93.24703216552734,2025-03-25 00:00:00,-22.7,129.08999633789062,2025-09-26 00:00:00,-19.21,134.9199981689453,2025-11-07 00:00:00,-7.12,-7.12,-17.54,-23.21,-44.16,-22.7,-19.21,164.0
MURUDCERA,Death cross,2024-05-29,46.0,4,21.63,55.95136260986328,2024-10-10 00:00:00,21.63,55.95136260986328,2024-10-10 00:00:00,21.63,55.95136260986328,2024-10-10 00:00:00,21.63,55.95136260986328,2024-10-10 00:00:00,3.86,47.77613830566406,2024-11-25 00:00:00,-9.4,41.67684555053711,2025-05-29 00:00:00,-12.22,40.380001068115234,2025-11-07 00:00:00,21.63,21.63,21.63,21.63,3.86,-9.4,-12.22,45.0
NAHARINDUS,Golden cross,2024-07-05,142.0,6,0.58,142.82000732421875,2024-10-10 00:00:00,0.58,142.82000732421875,2024-10-10 00:00:00,0.58,142.82000732421875,2024-10-10 00:00:00,0.58,142.82000732421875,2024-10-10 00:00:00,-0.77,140.91000366210938,2025-01-01 00:00:00,-9.92,127.91000366210938,2025-07-07 00:00:00,-21.89,110.91999816894531,2025-11-07 00:00:00,0.58,0.58,0.58,0.58,-0.77,-9.92,-21.89,142.0
NATHBIOGEN,Golden cross,2024-06-26,219.0,4,-6.05,205.7502899169922,2024-10-10 00:00:00,-6.05,205.7502899169922,2024-10-10 00:00:00,-6.05,205.7502899169922,2024-10-10 00:00:00,-6.05,205.7502899169922,2024-10-10 00:00:00,-14.91,186.3546142578125,2024-12-23 00:00:00,-5.55,206.83770751953125,2025-06-26 00:00:00,-21.87,171.10000610351562,2025-11-07 00:00:00,-6.05,-6.05,-6.05,-6.05,-14.91,-5.55,-21.87,216.0
NAVNETEDUL,Golden cross,2025-07-14,149.0,7,-2.41,145.41018676757812,2025-07-21 00:00:00,-0.17,148.73928833007812,2025-07-28 00:00:00,-4.96,141.6055145263672,2025-08-13 00:00:00,4.62,155.88999938964844,2025-10-13 00:00:00,,,,,,,2.36,152.52000427246094,2025-11-07 00:00:00,-2.41,-0.17,-4.96,4.62,,,2.36,147.0
NCLIND,Golden cross,2024-06-13,243.0,9,-13.35,210.55364990234375,2024-10-10 00:00:00,-13.35,210.55364990234375,2024-10-10 00:00:00,-13.35,210.55364990234375,2024-10-10 00:00:00,-13.35,210.55364990234375,2024-10-10 00:00:00,-10.79,216.7716064453125,2024-12-10 00:00:00,-10.84,216.66075134277344,2025-06-13 00:00:00,-18.81,197.3000030517578,2025-11-07 00:00:00,-13.35,-13.35,-13.35,-13.35,-10.79,-10.84,-18.81,240.0
NECCLTD,Golden cross,2024-07-05,29.0,12,4.21,30.219999313354492,2024-10-10 00:00:00,4.21,30.219999313354492,2024-10-10 00:00:00,4.21,30.219999313354492,2024-10-10 00:00:00,4.21,30.219999313354492,2024-10-10 00:00:00,25.97,36.529998779296875,2025-01-01 00:00:00,-18.21,23.719999313354492,2025-07-07 00:00:00,-26.59,21.290000915527344,2025-11-07 00:00:00,4.21,4.21,4.21,4.21,25.97,-18.21,-26.59,29.0
NELCAST,Golden cross,2024-06-21,152.0,4,-16.25,127.29664611816406,2024-10-10 00:00:00,-16.25,127.29664611816406,2024-10-10 00:00:00,-16.25,127.29664611816406,2024-10-10 00:00:00,-16.25,127.29664611816406,2024-10-10 00:00:00,-15.55,128.36334228515625,2024-12-18 00:00:00,-10.6,135.8900909423828,2025-06-23 00:00:00,-26.91,111.08999633789062,2025-11-07 00:00:00,-16.25,-16.25,-16.25,-16.25,-15.55,-10.6,-26.91,151.0
NEOGEN,Golden cross,2024-06-13,1607.0,12,30.44,2096.2158203125,2024-10-10 00:00:00,30.44,2096.2158203125,2024-10-10 00:00:00,30.44,2096.2158203125,2024-10-10 00:00:00,30.44,2096.2158203125,2024-10-10 00:00:00,45.71,2341.509765625,2024-12-10 00:00:00,3.22,1658.744384765625,2025-06-13 00:00:00,-9.63,1452.300048828125,2025-11-07 00:00:00,30.44,30.44,30.44,30.44,45.71,3.22,-9.63,1606.0
NEULANDLAB,Golden cross,2025-07-14,14536.0,3,-2.7,14143.0,2025-07-21 00:00:00,-4.55,13875.0,2025-07-28 00:00:00,-10.44,13018.0,2025-08-13 00:00:00,12.24,16315.0,2025-10-13 00:00:00,,,,,,,22.71,17837.0,2025-11-07 00:00:00,-2.7,-4.55,-10.44,12.24,,,22.71,14536.0
NOVAAGRI,Golden cross,2024-06-28,64.0,4,5.98,67.83000183105469,2024-10-10 00:00:00,5.98,67.83000183105469,2024-10-10 00:00:00,5.98,67.83000183105469,2024-10-10 00:00:00,5.98,67.83000183105469,2024-10-10 00:00:00,-2.69,62.279998779296875,2024-12-26 00:00:00,-21.23,50.40999984741211,2025-06-30 00:00:00,-30.05,44.77000045776367,2025-11-07 00:00:00,5.98,5.98,5.98,5.98,-2.69,-21.23,-30.05,64.0
NRAIL,Golden cross,2025-07-24,346.0,6,4.93,363.0589294433594,2025-07-31 00:00:00,7.55,372.1130065917969,2025-08-07 00:00:00,11.87,387.0870666503906,2025-08-25 00:00:00,36.85,473.5,2025-10-23 00:00:00,,,,,,,29.06,446.54998779296875,2025-11-07 00:00:00,4.93,7.55,11.87,36.85,,,29.06,344.0
OCCLLTD,Golden cross,2024-12-19,115.0,2,-10.27,103.19213104248047,2024-12-26 00:00:00,-9.72,103.81974029541016,2025-01-02 00:00:00,-20.94,90.91458129882812,2025-01-20 00:00:00,-31.3,78.9998779296875,2025-03-19 00:00:00,2.3,117.64667510986328,2025-06-17 00:00:00,,,,-5.3,108.91000366210938,2025-11-07 00:00:00,-10.27,-9.72,-20.94,-31.3,2.3,,-5.3,112.0
ORBTEXP,Golden cross,2025-07-02,216.0,7,0.49,217.0500030517578,2025-07-09 00:00:00,-1.29,213.22000122070312,2025-07-16 00:00:00,-3.02,209.47999572753906,2025-08-01 00:00:00,-18.53,175.97999572753906,2025-09-30 00:00:00,,,,,,,1.55,219.33999633789062,2025-11-07 00:00:00,0.49,-1.29,-3.02,-18.53,,,1.55,216.0
ORIENTELEC,Golden cross,2024-06-10,241.0,3,-3.9,231.60360717773438,2024-10-10 00:00:00,-3.9,231.60360717773438,2024-10-10 00:00:00,-3.9,231.60360717773438,2024-10-10 00:00:00,-3.9,231.60360717773438,2024-10-10 00:00:00,1.69,245.0759735107422,2024-12-09 00:00:00,-6.17,226.136474609375,2025-06-10 00:00:00,-12.05,211.9600067138672,2025-11-07 00:00:00,-3.9,-3.9,-3.9,-3.9,1.69,-6.17,-12.05,240.0
ORIENTTECH,Golden cross,2024-11-07,377.0,3,8.03,407.2558898925781,2024-11-14 00:00:00,21.98,459.8500061035156,2024-11-21 00:00:00,13.26,427.0,2024-12-09 00:00:00,17.2,441.8500061035156,2025-02-05 00:00:00,-11.95,331.95001220703125,2025-05-06 00:00:00,15.04,433.70001220703125,2025-11-07 00:00:00,15.04,433.70001220703125,2025-11-07 00:00:00,8.03,21.98,13.26,17.2,-11.95,15.04,15.04,377.0
PANACHE,Golden cross,2025-07-24,266.0,4,-1.26,262.6400146484375,2025-07-31 00:00:00,-3.83,255.8000030517578,2025-08-07 00:00:00,-5.92,250.25,2025-08-25 00:00:00,54.51,411.0,2025-10-23 00:00:00,,,,,,,60.86,427.8999938964844,2025-11-07 00:00:00,-1.26,-3.83,-5.92,54.51,,,60.86,266.0
PANSARI,Golden cross,2024-06-20,105.0,14,19.95,125.94999694824219,2024-10-10 00:00:00,19.95,125.94999694824219,2024-10-10 00:00:00,19.95,125.94999694824219,2024-10-10 00:00:00,19.95,125.94999694824219,2024-10-10 00:00:00,99.12,209.0800018310547,2024-12-17 00:00:00,121.86,232.9499969482422,2025-06-20 00:00:00,153.57,266.25,2025-11-07 00:00:00,19.95,19.95,19.95,19.95,99.12,121.86,153.57,105.0
PARACABLES,Golden cross,2024-12-19,86.0,5,-2.44,83.9000015258789,2024-12-26 00:00:00,-1.14,85.0199966430664,2025-01-02 00:00:00,-11.35,76.23999786376953,2025-01-20 00:00:00,-34.63,56.220001220703125,2025-03-19 00:00:00,-36.15,54.90999984741211,2025-06-17 00:00:00,,,,-51.5,41.709999084472656,2025-11-07 00:00:00,-2.44,-1.14,-11.35,-34.63,-36.15,,-51.5,86.0
PFS,Golden cross,2025-07-24,42.0,10,-0.93,41.61000061035156,2025-07-31 00:00:00,-8.67,38.36000061035156,2025-08-07 00:00:00,-6.74,39.16999816894531,2025-08-25 00:00:00,-16.79,34.95000076293945,2025-10-23 00:00:00,,,,,,,-14.64,35.849998474121094,2025-11-07 00:00:00,-0.93,-8.67,-6.74,-16.79,,,-14.64,42.0
PGHH,Golden cross,2024-06-27,16817.0,3,-2.25,16438.673828125,2024-10-10 00:00:00,-2.25,16438.673828125,2024-10-10 00:00:00,-2.25,16438.673828125,2024-10-10 00:00:00,-2.25,16438.673828125,2024-10-10 00:00:00,-13.38,14566.3740234375,2024-12-24 00:00:00,-21.78,13154.494140625,2025-06-27 00:00:00,-21.66,13174.0,2025-11-07 00:00:00,-2.25,-2.25,-2.25,-2.25,-13.38,-21.78,-21.66,16502.0
PILANIINVS,Golden cross,2025-06-16,5311.0,17,-4.23,5086.2001953125,2025-06-23 00:00:00,4.39,5544.39990234375,2025-06-30 00:00:00,0.7,5348.0,2025-07-16 00:00:00,-1.28,5242.7998046875,2025-09-15 00:00:00,,,,,,,-0.56,5281.0,2025-11-07 00:00:00,-4.23,4.39,0.7,-1.28,,,-0.56,5311.0
POLICYBZR,Golden cross,2025-10-30,1844.0,2,-4.7,1757.4000244140625,2025-11-06 00:00:00,,,,,,,,,,,,,,,,-3.26,1783.800048828125,2025-11-07 00:00:00,-4.7,,,,,,-3.26,1844.0
RAILTEL,Golden cross,2025-06-11,456.0,18,-6.92,424.4526672363281,2025-06-18 00:00:00,-7.64,421.1696472167969,2025-06-25 00:00:00,-10.3,409.032470703125,2025-07-11 00:00:00,-20.29,363.46435546875,2025-09-09 00:00:00,,,,,,,-22.88,351.6499938964844,2025-11-07 00:00:00,-6.92,-7.64,-10.3,-20.29,,,-22.88,454.0
RAJMET,Golden cross,2024-07-09,13.0,4,-19.92,10.40999984741211,2024-10-10 00:00:00,-19.92,10.40999984741211,2024-10-10 00:00:00,-19.92,10.40999984741211,2024-10-10 00:00:00,-19.92,10.40999984741211,2024-10-10 00:00:00,-34.46,8.520000457763672,2025-01-06 00:00:00,-61.69,4.980000019073486,2025-07-09 00:00:00,-66.69,4.329999923706055,2025-11-07 00:00:00,-19.92,-19.92,-19.92,-19.92,-34.46,-61.69,-66.69,13.0
RALLIS,Golden cross,2025-06-11,320.0,7,-1.36,315.6499938964844,2025-06-18 00:00:00,-0.11,319.6499938964844,2025-06-25 00:00:00,7.36,343.54998779296875,2025-07-11 00:00:00,8.41,346.8999938964844,2025-09-09 00:00:00,,,,,,,-22.48,248.0500030517578,2025-11-07 00:00:00,-1.36,-0.11,7.36,8.41,,,-22.48,320.0
RAMASTEEL,Golden cross,2025-06-16,13.0,16,-8.08,11.949999809265137,2025-06-23 00:00:00,-6.85,12.109999656677246,2025-06-30 00:00:00,-7.69,12.0,2025-07-16 00:00:00,-20.38,10.350000381469727,2025-09-15 00:00:00,,,,,,,-18.92,10.539999961853027,2025-11-07 00:00:00,-8.08,-6.85,-7.69,-20.38,,,-18.92,13.0
RAMCOIND,Golden cross,2025-06-03,270.0,10,0.53,271.4256896972656,2025-06-10 00:00:00,-0.38,268.9840087890625,2025-06-17 00:00:00,6.05,286.324951171875,2025-07-03 00:00:00,14.46,309.04998779296875,2025-09-01 00:00:00,,,,,,,22.85,331.70001220703125,2025-11-07 00:00:00,0.53,-0.38,6.05,14.46,,,22.85,269.0
RAMKY,Golden cross,2025-07-24,599.0,7,-1.98,587.1500244140625,2025-07-31 00:00:00,-10.23,537.7000122070312,2025-08-07 00:00:00,-2.01,586.9500122070312,2025-08-25 00:00:00,6.89,640.2999877929688,2025-10-23 00:00:00,,,,,,,1.21,606.25,2025-11-07 00:00:00,-1.98,-10.23,-2.01,6.89,,,1.21,599.0
RGL,Golden cross,2024-09-12,127.0,2,11.09,141.0800018310547,2024-10-10 00:00:00,11.09,141.0800018310547,2024-10-10 00:00:00,21.35,154.11000061035156,2024-10-14 00:00:00,45.82,185.19000244140625,2024-12-11 00:00:00,-5.6,119.88999938964844,2025-03-11 00:00:00,-6.65,118.55000305175781,2025-09-12 00:00:00,4.32,132.49000549316406,2025-11-07 00:00:00,11.09,11.09,21.35,45.82,-5.6,-6.65,4.32,127.0
ROTO,Golden cross,2025-06-11,288.0,11,-66.96,95.16302490234375,2025-06-18 00:00:00,-66.66,96.02739715576172,2025-06-25 00:00:00,-63.45,105.25,2025-07-11 00:00:00,-71.84,81.08999633789062,2025-09-09 00:00:00,,,,,,,-76.92,66.45999908447266,2025-11-07 00:00:00,-66.96,-66.66,-63.45,-71.84,,,-76.92,96.0
ROUTE,Golden cross,2024-06-28,1823.0,1,-15.15,1546.7476806640625,2024-10-10 00:00:00,-15.15,1546.7476806640625,2024-10-10 00:00:00,-15.15,1546.7476806640625,2024-10-10 00:00:00,-15.15,1546.7476806640625,2024-10-10 00:00:00,-25.5,1358.0626220703125,2024-12-26 00:00:00,-44.15,1018.098876953125,2025-06-30 00:00:00,-61.79,696.5999755859375,2025-11-07 00:00:00,-15.15,-15.15,-15.15,-15.15,-25.5,-44.15,-61.79,1792.0
ROUTE,Golden cross,2024-06-27,1865.0,9,-17.06,1546.7476806640625,2024-10-10 00:00:00,-17.06,1546.7476806640625,2024-10-10 00:00:00,-17.06,1546.7476806640625,2024-10-10 00:00:00,-17.06,1546.7476806640625,2024-10-10 00:00:00,-26.04,1379.290771484375,2024-12-24 00:00:00,-46.71,993.7838745117188,2025-06-27 00:00:00,-62.65,696.5999755859375,2025-11-07 00:00:00,-17.06,-17.06,-17.06,-17.06,-26.04,-46.71,-62.65,1847.0
RPGLIFE,Golden cross,2025-10-29,2443.0,1,0.3,2450.300048828125,2025-11-06 00:00:00,,,,,,,,,,,,,,,,-1.74,2400.39990234375,2025-11-07 00:00:00,0.3,,,,,,-1.74,2443.0
RPTECH,Golden cross,2025-10-28,339.0,5,-1.12,335.20001220703125,2025-11-04 00:00:00,,,,,,,,,,,,,,,,-2.27,331.29998779296875,2025-11-07 00:00:00,-1.12,,,,,,-2.27,339.0
RPTECH,Golden cross,2024-06-10,341.0,5,13.5,387.0186767578125,2024-10-10 00:00:00,13.5,387.0186767578125,2024-10-10 00:00:00,13.5,387.0186767578125,2024-10-10 00:00:00,13.5,387.0186767578125,2024-10-10 00:00:00,22.75,418.591796875,2024-12-09 00:00:00,-7.38,315.8302917480469,2025-06-10 00:00:00,-2.84,331.29998779296875,2025-11-07 00:00:00,13.5,13.5,13.5,13.5,22.75,-7.38,-2.84,339.0
RRKABEL,Golden cross,2025-07-22,1430.0,11,-3.11,1385.525390625,2025-07-29 00:00:00,-11.64,1263.5751953125,2025-08-05 00:00:00,-15.63,1206.5389404296875,2025-08-21 00:00:00,-12.63,1249.4158935546875,2025-10-20 00:00:00,,,,,,,-3.71,1376.9000244140625,2025-11-07 00:00:00,-3.11,-11.64,-15.63,-12.63,,,-3.71,1426.0
RSYSTEMS,Golden cross,2024-06-13,526.0,4,-2.82,511.1411437988281,2024-10-10 00:00:00,-2.82,511.1411437988281,2024-10-10 00:00:00,-2.82,511.1411437988281,2024-10-10 00:00:00,-2.82,511.1411437988281,2024-10-10 00:00:00,-7.67,485.6479797363281,2024-12-10 00:00:00,-14.58,449.29998779296875,2025-06-13 00:00:00,-21.99,410.3500061035156,2025-11-07 00:00:00,-2.82,-2.82,-2.82,-2.82,-7.67,-14.58,-21.99,510.0
RUBYMILLS,Golden cross,2024-07-09,242.0,3,9.04,263.871337890625,2024-10-10 00:00:00,9.04,263.871337890625,2024-10-10 00:00:00,9.04,263.871337890625,2024-10-10 00:00:00,9.04,263.871337890625,2024-10-10 00:00:00,2.42,247.84756469726562,2025-01-06 00:00:00,1.8,246.35928344726562,2025-07-09 00:00:00,-8.84,220.61000061035156,2025-11-07 00:00:00,9.04,9.04,9.04,9.04,2.42,1.8,-8.84,239.0
RUBYMILLS,Golden cross,2024-07-05,244.0,11,8.14,263.871337890625,2024-10-10 00:00:00,8.14,263.871337890625,2024-10-10 00:00:00,8.14,263.871337890625,2024-10-10 00:00:00,8.14,263.871337890625,2024-10-10 00:00:00,5.91,258.4143371582031,2025-01-01 00:00:00,1.8,248.3932647705078,2025-07-07 00:00:00,-9.59,220.61000061035156,2025-11-07 00:00:00,8.14,8.14,8.14,8.14,5.91,1.8,-9.59,242.0
RUCHIRA,Golden cross,2024-06-20,134.0,16,-6.63,125.10948944091797,2024-10-10 00:00:00,-6.63,125.10948944091797,2024-10-10 00:00:00,-6.63,125.10948944091797,2024-10-10 00:00:00,-6.63,125.10948944091797,2024-10-10 00:00:00,0.05,134.06808471679688,2024-12-17 00:00:00,-1.95,131.3892364501953,2025-06-20 00:00:00,-2.59,130.52999877929688,2025-11-07 00:00:00,-6.63,-6.63,-6.63,-6.63,0.05,-1.95,-2.59,130.0
RUPA,Golden cross,2024-06-28,280.0,2,1.67,284.68939208984375,2024-10-10 00:00:00,1.67,284.68939208984375,2024-10-10 00:00:00,1.67,284.68939208984375,2024-10-10 00:00:00,1.67,284.68939208984375,2024-10-10 00:00:00,-12.73,244.357177734375,2024-12-26 00:00:00,-22.35,217.41976928710938,2025-06-30 00:00:00,-31.19,192.67999267578125,2025-11-07 00:00:00,1.67,1.67,1.67,1.67,-12.73,-22.35,-31.19,273.0
RUSHIL,Golden cross,2024-06-28,346.0,5,-90.14,34.12221908569336,2024-10-10 00:00:00,-90.14,34.12221908569336,2024-10-10 00:00:00,-90.14,34.12221908569336,2024-10-10 00:00:00,-90.14,34.12221908569336,2024-10-10 00:00:00,-90.71,32.139060974121094,2024-12-26 00:00:00,-91.82,28.292339324951172,2025-06-30 00:00:00,-92.73,25.149999618530273,2025-11-07 00:00:00,-90.14,-90.14,-90.14,-90.14,-90.71,-91.82,-92.73,34.0
SAHYADRI,Golden cross,2024-06-26,441.0,5,-22.16,343.28436279296875,2024-10-10 00:00:00,-22.16,343.28436279296875,2024-10-10 00:00:00,-22.16,343.28436279296875,2024-10-10 00:00:00,-22.16,343.28436279296875,2024-10-10 00:00:00,-28.12,316.9736633300781,2024-12-23 00:00:00,-28.8,313.98382568359375,2025-06-26 00:00:00,-41.86,256.3999938964844,2025-11-07 00:00:00,-22.16,-22.16,-22.16,-22.16,-28.12,-28.8,-41.86,439.0
SANSERA,Golden cross,2025-07-07,1410.0,7,-3.55,1359.9984130859375,2025-07-14 00:00:00,-4.25,1350.1201171875,2025-07-21 00:00:00,-10.2,1266.2054443359375,2025-08-06 00:00:00,1.87,1436.4000244140625,2025-10-06 00:00:00,,,,,,,7.43,1514.800048828125,2025-11-07 00:00:00,-3.55,-4.25,-10.2,1.87,,,7.43,1407.0
SCHAND,Death cross,2024-04-26,239.0,4,-9.82,215.52105712890625,2024-10-10 00:00:00,-9.82,215.52105712890625,2024-10-10 00:00:00,-9.82,215.52105712890625,2024-10-10 00:00:00,-9.82,215.52105712890625,2024-10-10 00:00:00,-15.47,202.02215576171875,2024-10-23 00:00:00,-17.05,198.24244689941406,2025-04-28 00:00:00,-27.54,173.17999267578125,2025-11-07 00:00:00,-9.82,-9.82,-9.82,-9.82,-15.47,-17.05,-27.54,231.0
SCI,Golden cross,2025-07-07,228.0,8,-7.59,210.6848602294922,2025-07-14 00:00:00,-7.05,211.92686462402344,2025-07-21 00:00:00,-10.6,203.82470703125,2025-08-06 00:00:00,-1.69,224.13999938964844,2025-10-06 00:00:00,,,,,,,16.86,266.45001220703125,2025-11-07 00:00:00,-7.59,-7.05,-10.6,-1.69,,,16.86,222.0
SDBL,Golden cross,2024-04-26,132.0,5,-14.83,112.41999816894531,2024-10-10 00:00:00,-14.83,112.41999816894531,2024-10-10 00:00:00,-14.83,112.41999816894531,2024-10-10 00:00:00,-14.83,112.41999816894531,2024-10-10 00:00:00,-23.36,101.16000366210938,2024-10-23 00:00:00,5.05,138.6699981689453,2025-04-28 00:00:00,-3.61,127.23999786376953,2025-11-07 00:00:00,-14.83,-14.83,-14.83,-14.83,-23.36,5.05,-3.61,132.0
SESHAPAPER,Golden cross,2024-06-13,344.0,8,-5.3,325.7667541503906,2024-10-10 00:00:00,-5.3,325.7667541503906,2024-10-10 00:00:00,-5.3,325.7667541503906,2024-10-10 00:00:00,-5.3,325.7667541503906,2024-10-10 00:00:00,-6.6,321.3055725097656,2024-12-10 00:00:00,-17.62,283.3999938964844,2025-06-13 00:00:00,-26.79,251.85000610351562,2025-11-07 00:00:00,-5.3,-5.3,-5.3,-5.3,-6.6,-17.62,-26.79,341.0
SHANTIGEAR,Golden cross,2025-07-25,579.0,5,-8.44,530.1500244140625,2025-08-01 00:00:00,-4.36,553.75,2025-08-08 00:00:00,-3.02,561.5,2025-08-25 00:00:00,-9.01,526.8499755859375,2025-10-23 00:00:00,,,,,,,-17.5,477.6499938964844,2025-11-07 00:00:00,-8.44,-4.36,-3.02,-9.01,,,-17.5,579.0
SHRADHA,Golden cross,2025-06-11,76.0,9,-6.07,71.38614654541016,2025-06-18 00:00:00,-0.05,75.9583511352539,2025-06-25 00:00:00,-2.7,73.94999694824219,2025-07-11 00:00:00,-32.12,51.58576583862305,2025-09-09 00:00:00,,,,,,,-41.8,44.22999954223633,2025-11-07 00:00:00,-6.07,-0.05,-2.7,-32.12,,,-41.8,75.0
SHREYANIND,Golden cross,2024-06-13,252.0,14,-0.15,251.60971069335938,2024-10-10 00:00:00,-0.15,251.60971069335938,2024-10-10 00:00:00,-0.15,251.60971069335938,2024-10-10 00:00:00,-0.15,251.60971069335938,2024-10-10 00:00:00,-7.63,232.7805633544922,2024-12-10 00:00:00,-11.42,223.22898864746094,2025-06-13 00:00:00,-13.66,217.5800018310547,2025-11-07 00:00:00,-0.15,-0.15,-0.15,-0.15,-7.63,-11.42,-13.66,245.0
SHRIRAMPPS,Golden cross,2025-07-22,100.0,13,-4.6,95.4000015258789,2025-07-29 00:00:00,-8.09,91.91000366210938,2025-08-05 00:00:00,-8.95,91.05000305175781,2025-08-21 00:00:00,-10.76,89.23999786376953,2025-10-20 00:00:00,,,,,,,-8.21,91.79000091552734,2025-11-07 00:00:00,-4.6,-8.09,-8.95,-10.76,,,-8.21,100.0
SIGMA,Death cross,2024-05-30,392.0,5,-4.78,373.278564453125,2024-10-10 00:00:00,-4.78,373.278564453125,2024-10-10 00:00:00,-4.78,373.278564453125,2024-10-10 00:00:00,-4.78,373.278564453125,2024-10-10 00:00:00,-2.57,381.9187927246094,2024-11-26 00:00:00,-90.51,37.188011169433594,2025-05-30 00:00:00,-85.88,55.36000061035156,2025-11-07 00:00:00,-4.78,-4.78,-4.78,-4.78,-2.57,-90.51,-85.88,392.0
SOLARA,Death cross,2025-11-07,565.0,2,,,,,,,,,,,,,,,,,,,0.01,565.0499877929688,2025-11-07 00:00:00,,,,,,,0.01,565.0
SOUTHWEST,Golden cross,2024-12-09,164.0,6,-4.1,157.27000427246094,2024-12-16 00:00:00,-11.98,144.36000061035156,2024-12-23 00:00:00,-10.8,146.27999877929688,2025-01-08 00:00:00,-35.9,105.12999725341797,2025-03-10 00:00:00,-10.58,146.64999389648438,2025-06-09 00:00:00,,,,5.88,173.63999938964844,2025-11-07 00:00:00,-4.1,-11.98,-10.8,-35.9,-10.58,,5.88,164.0
SPIC,Golden cross,2024-06-10,80.0,1,3.57,82.8556137084961,2024-10-10 00:00:00,3.57,82.8556137084961,2024-10-10 00:00:00,3.57,82.8556137084961,2024-10-10 00:00:00,3.57,82.8556137084961,2024-10-10 00:00:00,-5.45,75.64351654052734,2024-12-09 00:00:00,5.95,84.75920867919922,2025-06-10 00:00:00,11.48,89.18000030517578,2025-11-07 00:00:00,3.57,3.57,3.57,3.57,-5.45,5.95,11.48,77.0
